,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code
109,270000,johor bahru,johor,3.0,leasehold,partly furnished,926.0,"['Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Playground', '24-Hour Security', 'Nursery']",2.0,2.0,apartment,291.58,90000.0,0.0032397408207343412,103,0,1,1,8
110,390000,kepong,kuala lumpur,2.0,leasehold,unfurnished,990.0,"['Balcony', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,393.94,195000.0,0.00202020202020202,116,3,1,2,8
111,220000,bentong,pahang,2.0,freehold,unfurnished,779.0,['Balcony'],2.0,2.0,apartment,282.41,110000.0,0.0025673940949935813,43,6,0,2,8
112,320000,petaling jaya,selangor,3.0,leasehold,partly furnished,1016.0,"['Parking', '24-Hour Security']",2.0,1.0,apartment,314.96,106666.66666666667,0.002952755905511811,189,13,1,1,8
113,200000,ampang,selangor,3.0,leasehold,partly furnished,834.0,"['Kitchen Cabinet', 'Balcony']",2.0,1.0,apartment,239.81,66666.66666666667,0.0035971223021582736,3,13,1,1,8
114,560000,kuching,sarawak,3.0,leasehold,fully furnished,985.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Garage', 'Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool']",2.0,1.0,apartment,568.53,186666.66666666666,0.003045685279187817,147,12,1,0,8
115,400000,subang jaya,selangor,3.0,freehold,partly furnished,1118.0,"['Kitchen Cabinet', 'Bbq', 'Playground', 'Retail Stores', '24-Hour Security', 'Nursery']",2.0,1.0,apartment,357.78,133333.33333333334,0.0026833631484794273,249,13,0,1,8
116,275000,kepong,selangor,3.0,leasehold,partly furnished,1045.0,"['Air Conditioner', 'Kitchen Cabinet', 'Balcony', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,263.16,91666.66666666667,0.0028708133971291866,116,13,1,1,8
117,270000,kepong,selangor,3.0,leasehold,fully furnished,988.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,273.28,90000.0,0.003036437246963563,116,13,1,0,8
118,285000,bangi,selangor,3.0,freehold,unfurnished,870.0,[],2.0,2.0,apartment,327.59,95000.0,0.0034482758620689655,26,13,0,2,8
119,350000,ayer itam,penang,3.0,freehold,unfurnished,700.0,"['Bbq', 'Playground', 'Gym', '24-Hour Security']",2.0,2.0,apartment,500.0,116666.66666666667,0.004285714285714286,6,7,0,2,8
120,438000,jelutong,penang,3.0,leasehold,unfurnished,872.0,"['Bbq', 'Parking', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,502.29,146000.0,0.0034403669724770644,97,7,1,2,8
121,338000,tebrau,johor,2.0,freehold,fully furnished,661.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Basketball Court']",1.0,1.0,apartment,511.35,169000.0,0.0030257186081694403,280,0,0,0,8
122,530000,skudai,johor,4.0,leasehold,unfurnished,1302.0,"['Bbq', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna']",2.0,3.0,apartment,407.07,132500.0,0.0030721966205837174,244,0,1,2,8
123,260000,butterworth,penang,3.0,freehold,unfurnished,970.0,[],2.0,1.0,apartment,268.04,86666.66666666667,0.003092783505154639,63,7,0,2,8
124,310000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1010.0,"['Air Conditioner', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery']",2.0,1.0,apartment,306.93,103333.33333333333,0.0029702970297029703,116,3,1,2,8
125,390000,ayer itam,penang,3.0,freehold,partly furnished,850.0,"['Kitchen Cabinet', 'Parking', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,458.82,130000.0,0.0035294117647058825,6,7,0,1,8
126,200000,ulu kelang,selangor,3.0,leasehold,unfurnished,728.0,"['Parking', 'Jogging Track', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Wading Pool', 'Cafe']",2.0,1.0,apartment,274.73,66666.66666666667,0.004120879120879121,292,13,1,2,8
127,168000,bangi,selangor,3.0,leasehold,unfurnished,657.0,[],2.0,2.0,apartment,255.71,56000.0,0.0045662100456621,26,13,1,2,8
128,350000,kepong,kuala lumpur,3.0,freehold,partly furnished,1148.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Badminton Court', 'Basketball Court']",2.0,1.0,apartment,304.88,116666.66666666667,0.002613240418118467,116,3,0,1,8
129,360000,kepong,kuala lumpur,3.0,freehold,partly furnished,1167.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Badminton Court', 'Basketball Court']",2.0,1.0,apartment,308.48,120000.0,0.002570694087403599,116,3,0,1,8
130,360000,kepong,kuala lumpur,3.0,freehold,fully furnished,1167.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner']",2.0,1.0,apartment,308.48,120000.0,0.002570694087403599,116,3,0,0,8
131,178000,taman desa,kuala lumpur,2.0,leasehold,unfurnished,650.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",1.0,2.0,apartment,273.85,89000.0,0.003076923076923077,266,3,1,2,8
132,528000,jelutong,penang,5.0,leasehold,partly furnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery']",4.0,1.0,apartment,330.0,105600.0,0.003125,97,7,1,1,8
133,728000,johor bahru,johor,4.0,freehold,fully furnished,1502.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",3.0,1.0,apartment,484.69,182000.0,0.002663115845539281,103,0,0,0,8
134,368000,masai,johor,3.0,freehold,unfurnished,1048.0,"['Bbq', 'Jogging Track', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,351.15,122666.66666666667,0.0028625954198473282,159,0,0,2,8
135,368000,tampoi,johor,3.0,leasehold,fully furnished,925.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool', 'Cafe', 'Basketball Court']",2.0,2.0,apartment,397.84,122666.66666666667,0.003243243243243243,269,0,1,0,8
136,245000,bukit jambul,penang,3.0,freehold,partly furnished,700.0,"['Parking', 'Gym', '24-Hour Security', 'Bus Stop']",2.0,1.0,apartment,350.0,81666.66666666667,0.004285714285714286,52,7,0,1,8
137,220000,george town,penang,3.0,freehold,unfurnished,700.0,['Parking'],2.0,2.0,apartment,314.29,73333.33333333333,0.004285714285714286,82,7,0,2,8
138,342000,bandar sungai long,selangor,3.0,freehold,unfurnished,905.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', '24-Hour Security', 'Clubhouse']",2.0,2.0,apartment,377.9,114000.0,0.0033149171270718232,22,13,0,2,8
140,280000,bukit jalil,kuala lumpur,3.0,freehold,partly furnished,883.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner']",2.0,1.0,apartment,317.1,93333.33333333333,0.0033975084937712344,51,3,0,1,8
141,650000,bentong,pahang,2.0,freehold,fully furnished,840.0,"['Kitchen Cabinet', 'Parking', 'Playground', 'Business Centre', 'Retail Stores', 'Salon', '24-Hour Security', 'Cafe']",1.0,1.0,apartment,773.81,325000.0,0.002380952380952381,43,6,0,0,8
142,650000,masai,johor,4.0,freehold,fully furnished,3120.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Parking', 'Playground', '24-Hour Security']",5.0,2.0,apartment,208.33,162500.0,0.001282051282051282,159,0,0,0,8
143,251000,kajang,selangor,3.0,freehold,unfurnished,987.0,[],2.0,1.0,apartment,254.31,83666.66666666667,0.00303951367781155,105,13,0,2,8
144,230000,kepong,selangor,3.0,leasehold,unfurnished,977.0,['Balcony'],2.0,1.0,apartment,235.41,76666.66666666667,0.0030706243602865915,116,13,1,2,8
145,280000,klang,selangor,3.0,freehold,unfurnished,850.0,"['Playground', '24-Hour Security']",2.0,1.0,apartment,329.41,93333.33333333333,0.0035294117647058825,123,13,0,2,8
146,349000,puchong,selangor,3.0,freehold,partly furnished,905.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Cafe']",2.0,2.0,apartment,385.64,116333.33333333333,0.0033149171270718232,197,13,0,1,8
147,236888,desa petaling,kuala lumpur,3.0,freehold,partly furnished,886.0,"['Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,267.37,78962.66666666667,0.003386004514672686,75,3,0,1,8
148,168000,batu berendam,melaka,4.0,freehold,partly furnished,900.0,"['Bbq', 'Parking', 'Retail Stores', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,186.67,42000.0,0.0044444444444444444,31,4,0,1,8
149,230000,ampang,selangor,3.0,leasehold,partly furnished,760.0,"['Air Conditioner', 'Kitchen Cabinet', '24-Hour Security']",2.0,2.0,apartment,302.63,76666.66666666667,0.003947368421052632,3,13,1,1,8
150,170100,puncak alam,selangor,3.0,leasehold,unfurnished,901.0,[],2.0,1.0,apartment,188.79,56700.0,0.003329633740288568,200,13,1,2,8
151,480000,subang jaya,selangor,3.0,freehold,unfurnished,861.0,"['Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,557.49,160000.0,0.003484320557491289,249,13,0,2,8
152,266000,cheras,selangor,3.0,freehold,partly furnished,888.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground', '24-Hour Security']",2.0,1.0,apartment,299.55,88666.66666666667,0.0033783783783783786,67,13,0,1,8
153,350000,butterworth,penang,3.0,freehold,unfurnished,1250.0,"['24-Hour Security', 'Parking', 'Gym']",2.0,1.0,apartment,280.0,116666.66666666667,0.0024,63,7,0,2,8
154,228000,klang,selangor,3.0,freehold,partly furnished,1132.0,"['Air Conditioner', 'Playground', 'Parking']",2.0,2.0,apartment,201.41,76000.0,0.00265017667844523,123,13,0,1,8
155,340000,subang jaya,selangor,3.0,freehold,unfurnished,860.0,"['Kitchen Cabinet', 'Balcony', 'Parking', '24-Hour Security']",2.0,1.0,apartment,395.35,113333.33333333333,0.0034883720930232558,249,13,0,2,8
156,345000,kajang,selangor,3.0,freehold,unfurnished,1000.0,"['Kitchen Cabinet', 'Garage', 'Air Conditioner', 'Parking', 'Playground', 'Retail Stores', 'Swimming Pool', '24-Hour Security']",2.0,2.0,apartment,345.0,115000.0,0.003,105,13,0,2,8
157,255000,seri kembangan,selangor,3.0,leasehold,unfurnished,868.0,"['Jogging Track', 'Playground', 'Tennis Courts', 'Retail Stores', 'Swimming Pool']",2.0,1.0,apartment,293.78,85000.0,0.0034562211981566822,232,13,1,2,8
158,308000,klang,selangor,3.0,freehold,unfurnished,1170.0,"['Bbq', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,263.25,102666.66666666667,0.002564102564102564,123,13,0,2,8
159,228000,cheras,selangor,3.0,freehold,unfurnished,1113.0,"['Parking', '24-Hour Security']",2.0,2.0,apartment,204.85,76000.0,0.0026954177897574125,67,13,0,2,8
160,275000,ampang,selangor,3.0,leasehold,unfurnished,937.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Parking', '24-Hour Security']",2.0,1.0,apartment,293.49,91666.66666666667,0.0032017075773745998,3,13,1,2,8
161,379000,klang,selangor,3.0,freehold,fully furnished,1161.0,"['Parking', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,326.44,126333.33333333333,0.002583979328165375,123,13,0,0,8
162,310000,ampang,selangor,3.0,leasehold,unfurnished,828.0,"['Balcony', 'Bbq', 'Parking', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Cafe']",2.0,1.0,apartment,374.4,103333.33333333333,0.0036231884057971015,3,13,1,2,8
163,380000,kepong,kuala lumpur,3.0,freehold,partly furnished,1167.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool']",2.0,1.0,apartment,325.62,126666.66666666667,0.002570694087403599,116,3,0,1,8
164,360000,kepong,kuala lumpur,3.0,freehold,partly furnished,1167.0,"['Kitchen Cabinet', 'Balcony', 'Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool']",2.0,1.0,apartment,308.48,120000.0,0.002570694087403599,116,3,0,1,8
165,243000,damansara damai,selangor,3.0,freehold,unfurnished,850.0,"['Balcony', 'Bbq', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",2.0,2.0,apartment,285.88,81000.0,0.0035294117647058825,70,13,0,2,8
166,350000,cheras,selangor,3.0,freehold,partly furnished,1247.0,"['Balcony', 'Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground', 'Business Centre', '24-Hour Security']",2.0,2.0,apartment,280.67,116666.66666666667,0.0024057738572574178,67,13,0,1,8
167,320000,kl city centre,kuala lumpur,3.0,leasehold,unfurnished,980.0,"['Balcony', 'Garage', 'Bbq', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,326.53,106666.66666666667,0.003061224489795918,120,3,1,2,8
168,350000,subang jaya,selangor,3.0,freehold,partly furnished,850.0,"['24-Hour Security', 'Parking', 'Jogging Track']",2.0,1.0,apartment,411.76,116666.66666666667,0.0035294117647058825,249,13,0,1,8
169,250000,bandar kinrara,selangor,3.0,leasehold,partly furnished,815.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores', '24-Hour Security']",2.0,1.0,apartment,306.75,83333.33333333333,0.0036809815950920245,18,13,1,1,8
170,268000,puchong,selangor,3.0,leasehold,fully furnished,975.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,274.87,89333.33333333333,0.003076923076923077,197,13,1,0,8
171,260000,puchong,selangor,3.0,leasehold,fully furnished,957.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,271.68,86666.66666666667,0.003134796238244514,197,13,1,0,8
172,328000,setapak,kuala lumpur,3.0,leasehold,partly furnished,806.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Playground', 'Business Centre', '24-Hour Security']",2.0,1.0,apartment,406.95,109333.33333333333,0.0037220843672456576,234,3,1,1,8
173,210000,puchong,selangor,3.0,freehold,unfurnished,780.0,"['Bbq', 'Playground', '24-Hour Security', 'Nursery']",2.0,2.0,apartment,269.23,70000.0,0.0038461538461538464,197,13,0,2,8
174,270000,seri kembangan,selangor,3.0,leasehold,partly furnished,846.0,"['Air Conditioner', 'Balcony', 'Parking', '24-Hour Security']",2.0,1.0,apartment,319.15,90000.0,0.0035460992907801418,232,13,1,1,8
175,485000,kota damansara,selangor,3.0,leasehold,unfurnished,1150.0,"['Parking', 'Jogging Track', 'Playground', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Cafe']",2.0,1.0,apartment,421.74,161666.66666666666,0.0026086956521739132,127,13,1,2,8
176,180000,sikamat,negeri sembilan,3.0,freehold,unfurnished,850.0,[],2.0,2.0,apartment,211.76,60000.0,0.0035294117647058825,239,5,0,2,8
177,390000,subang jaya,selangor,3.0,freehold,partly furnished,862.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Playground', '24-Hour Security', 'Nursery']",2.0,1.0,apartment,452.44,130000.0,0.0034802784222737818,249,13,0,1,8
178,945000,bandar sungai long,selangor,5.0,freehold,partly furnished,3044.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Playground', 'Bbq', 'Parking', 'Jogging Track', 'Gym']",4.0,2.0,apartment,310.45,189000.0,0.0016425755584756898,22,13,0,1,8
179,325000,kepong,selangor,3.0,freehold,partly furnished,948.0,"['Air Conditioner', 'Kitchen Cabinet', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security', 'Nursery', 'Badminton Court']",2.0,1.0,apartment,342.83,108333.33333333333,0.0031645569620253164,116,13,0,1,8
180,168000,ayer itam,penang,2.0,freehold,partly furnished,586.0,"['Kitchen Cabinet', 'Parking']",2.0,2.0,apartment,286.69,84000.0,0.0034129692832764505,6,7,0,1,8
181,459000,subang jaya,selangor,3.0,freehold,unfurnished,915.0,[],2.0,1.0,apartment,501.64,153000.0,0.003278688524590164,249,13,0,2,8
182,288000,bandar sri damansara,selangor,3.0,freehold,partly furnished,840.0,"['Kitchen Cabinet', 'Air Conditioner', 'Playground', 'Retail Stores', '24-Hour Security']",2.0,1.0,apartment,342.86,96000.0,0.0035714285714285713,20,13,0,1,8
183,383000,subang jaya,selangor,3.0,freehold,partly furnished,1008.0,"['Parking', 'Playground', 'Tennis Courts', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Wading Pool', 'Cafe', 'Badminton Court']",2.0,2.0,apartment,379.96,127666.66666666667,0.002976190476190476,249,13,0,1,8
184,190000,kepong,kuala lumpur,3.0,freehold,unfurnished,650.0,"['Parking', 'Jogging Track', 'Business Centre', 'Retail Stores']",2.0,1.0,apartment,292.31,63333.333333333336,0.004615384615384616,116,3,0,2,8
185,165000,bukit baru,melaka,3.0,leasehold,partly furnished,980.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Bbq', 'Parking', 'Playground', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Wading Pool', 'Bus Stop']",2.0,2.0,apartment,168.37,55000.0,0.003061224489795918,50,4,1,1,8
186,350000,sentul,kuala lumpur,3.0,leasehold,partly furnished,1007.0,[],2.0,1.0,apartment,347.57,116666.66666666667,0.0029791459781529296,223,3,1,1,8
187,220000,johor bahru,johor,3.0,freehold,unfurnished,850.0,"['Parking', 'Playground', '24-Hour Security']",2.0,1.0,apartment,258.82,73333.33333333333,0.0035294117647058825,103,0,0,2,8
188,465000,kajang,selangor,4.0,freehold,partly furnished,2050.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Wading Pool']",4.0,3.0,apartment,226.83,116250.0,0.001951219512195122,105,13,0,1,8
189,160000,shah alam,selangor,3.0,freehold,unfurnished,818.0,[],2.0,1.0,apartment,195.6,53333.333333333336,0.003667481662591687,237,13,0,2,8
190,260000,klang,selangor,3.0,freehold,unfurnished,960.0,"['Parking', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",2.0,1.0,apartment,270.83,86666.66666666667,0.003125,123,13,0,2,8
191,308000,cheras,kuala lumpur,3.0,leasehold,partly furnished,750.0,['Kitchen Cabinet'],2.0,1.0,apartment,410.67,102666.66666666667,0.004,67,3,1,1,8
192,528000,george town,penang,3.0,freehold,partly furnished,1163.0,['Nursery'],2.0,2.0,apartment,454.0,176000.0,0.0025795356835769563,82,7,0,1,8
193,263000,tanjung tokong,penang,3.0,freehold,partly furnished,654.0,"['Parking', 'Playground', '24-Hour Security']",2.0,2.0,apartment,402.14,87666.66666666667,0.0045871559633027525,277,7,0,1,8
194,280000,seri kembangan,selangor,3.0,freehold,unfurnished,850.0,"['Balcony', 'Air Conditioner', 'Parking', 'Playground', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security']",2.0,1.0,apartment,329.41,93333.33333333333,0.0035294117647058825,232,13,0,2,8
195,325000,subang jaya,selangor,3.0,freehold,partly furnished,744.0,"['Business Centre', 'Jogging Track', 'Retail Stores', 'Playground', 'Salon', 'Swimming Pool', 'Tennis Courts', '24-Hour Security']",2.0,1.0,apartment,437.0,108333.33333333333,0.004032258064516129,249,13,0,1,8
196,370000,kepong,kuala lumpur,3.0,freehold,partly furnished,1167.0,"['Air Conditioner', 'Balcony']",2.0,1.0,apartment,317.05,123333.33333333333,0.002570694087403599,116,3,0,1,8
197,360000,kepong,kuala lumpur,3.0,freehold,partly furnished,1148.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bbq', 'Parking', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool', 'Basketball Court']",2.0,1.0,apartment,313.59,120000.0,0.002613240418118467,116,3,0,1,8
198,378000,kajang,selangor,3.0,freehold,partly furnished,1090.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Swimming Pool', '24-Hour Security', 'Sauna', 'Wading Pool', 'Cafe']",2.0,2.0,apartment,346.79,126000.0,0.0027522935779816515,105,13,0,1,8
199,520000,iskandar puteri (nusajaya),johor,2.0,freehold,fully furnished,1045.0,"['Bbq', 'Jogging Track', 'Playground', 'Tennis Courts', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Nursery', 'Sauna', 'Wading Pool']",2.0,1.0,apartment,497.61,260000.0,0.0019138755980861245,92,0,0,0,8
